support_tweet_id,customer_message,support_response,created_at
6933,@115858 after the new apple updates: the battery life is really go fast and the WiFi is always on! @AppleSupport #newappleupdates,@117189 We'd love to help. Let's work on this together in DM. Start by letting us know what kind of device you are using. https://t.co/GDrqU22YpT,2017-10-09 00:44:31+00:00
8296,@AppleSupport Hello there i need help with the use of an administartors name and password on my imac,@117454 Hi! We're happy to help. Join us in DM with the macOS version installed on your iMac and more details about what's going on. https://t.co/GDrqU22YpT,2017-11-05 23:05:00+00:00
8298,@AppleSupport DL the latest iOS today. Very laggy 6s. Phone is running like hammered dog shit since the DL.,@117455 Are you seeing issues across all apps or are you noticing lag when performing specific tasks? Let us know in DM. https://t.co/GDrqU22YpT,2017-11-05 23:11:28+00:00
8300,Every time I watch a live broadcast or video it skips or repeats a few seconds since updating @AppleSupport https://t.co/ufl7yqidmb,"@117456 We'd like to learn more about what's happening. What model &amp; iOS version are you working with? Tell us in DM, please. https://t.co/GDrqU2kzhr",2017-11-05 23:13:30+00:00
8303,@116333 @115858  can your team let me know why my new iPhone 6 always has hanging problem I do not know what the problem is by I know I feel I am cheated by apple for phone 📱 do I ?,@117457 We'd be concerned with an unresponsive device too. Let us know your iOS version in DM and we'll help: https://t.co/GDrqU22YpT,2017-11-05 23:12:28+00:00
8307,@AppleSupport I don’t know. I need the space though. How do I get rid of some snapshots,@117459 Finder and Get Info windows don't include snapshots in their calculations so that's not the root cause. Let's meet within DM: https://t.co/GDrqU22YpT,2017-11-05 23:01:00+00:00
8309,@AppleSupport Its slowing down my mac a lot,"@117459  Is 25 GBs what you have left after the snapshots were created on the drive though? Or, were you low on space prior to snapshots?",2017-11-05 19:28:25+00:00
8311,@AppleSupport i have 256 hd and timemachine/system is taking up 150gb of space. I only have 25gb free. Is it suppose to work like this?,@117459 Thanks for reaching out to us. We're happy to help out. We recommend checking out this link: https://t.co/03O2CionXW,2017-11-04 21:40:00+00:00
8314,@AppleSupport  https://t.co/Pk9RhMiLjh,@117460 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,2017-11-05 23:08:31+00:00
8317,@AppleSupport Thank you,@117460 You're very welcome! Please feel free to reach out to us again if you need any more help. Have a great day!,2017-11-06 01:04:28+00:00
8319,@115858 @AppleSupport iOS 11.1 should never been released. So many bugs. The statusbar randomly disappears in Facebook app,@117460 We'd like to look into the trouble you're having. Does this only occur in the Facebook app?,2017-11-05 19:03:30+00:00
8330,Oh my god i’m so embarrassing @115858 why do I always send voice recordings in iMessage by accident do you know how embarrassing that is?!,"@117463 Are you accidentally recording audio message or is this happening on its own? Let us know in a DM, we’ll communicate there: https://t.co/GDrqU22YpT",2017-11-05 23:03:55+00:00
8339,@AppleSupport only 8 attempts to open the twitter app and complain about the iOS 11 messing up my iPhone 7 - this is slowing down my life :(,@117466 We'd like to look into this with you. Please DM us details and we'll be glad to work with you towards a resolution. https://t.co/GDrqU22YpT,2017-11-05 23:10:00+00:00
8418,@AppleSupport Chat doesn’t seem to work in Germany. On the order page I cannot leave comments …,"@117481 If you are unable to access these resources, let's get you connected with our local AppleCare Support team to get you to our Online Support group: https://t.co/zDY8Np0kg6",2017-11-18 20:04:30+00:00
8421,"Dear @115858, I have an online order which I never received - who can I talk to?",@117481 We want to help out. Look here to talk with our Online Support:  https://t.co/8yjRd1Xo0i,2017-11-18 18:35:25+00:00
8434,@115858 suck! Upgrade phone &amp; I lose my Apple ID. Can’t get new id without old &amp; can’t book Genius bar help appointment without ID!!! #stupid,"@117484 We're happy you reached out so we can find you the info you need. If you forgot your Apple ID, go to the Apple ID account page: https://t.co/ggVDoc1mU7 From here, click ""Forgot Apple ID or password?"" then click ""look it up."" From here, follow the on screen prompts.",2017-11-18 19:21:56+00:00
8438,@AppleSupport I need an actual human to help me,"@117484 Understood. For further help with your Apple ID, connect with one of our Apple ID Advisors here: https://t.co/UJm15vmMM2",2017-11-19 14:38:02+00:00
8541,@115858 needs to figure it’s shit out. My phone won’t stop freezing &amp; closing apps 🙄😡,"@117500 Let us help. Does this happen while using any specific app? Also, which version of iOS are you currently running?",2017-10-31 23:54:30+00:00
8543,what the fuck @115858? https://t.co/oHhvAW2pqh,"@117501 We're here for you. Let's work together to locate your photos. Did you just recently restore your device, by any chance?",2017-10-31 23:55:00+00:00
8546,"@AppleSupport no, my photos aren’t gone. why are there four (five actually, one isn’t pictured) albums in my photos all labeled twitter?",@117501 Got it. Please continue with us by reaching out to our Photos app experts: https://t.co/IBIY3vMgPj,2017-11-01 00:10:26+00:00
8547,@AppleSupport lil help? https://t.co/3cl8aEdWdr,@117502 We'd love to help. DM us which iOS device you are experiencing this issue on to get started. https://t.co/GDrqU22YpT,2017-10-31 23:54:30+00:00
8549,@AppleSupport ya.lately my screen was disfunction for touch after its been restart. i couldnt enter passcode yet homebutton still figureout my fingerprint,"@117503 For security, the passcode is always required even if you have Touch ID turned on. Are you still having touch screen issues?",2017-10-31 23:53:39+00:00
8552,@AppleSupport so it cant be disable? umm ya.. problem comes oftenly when my iphone just woke up. kindly please gimme some advices to heal that issue,"@117503 This link is a great place to start: https://t.co/kQXBriN504 If you still have issues after those steps, DM us. https://t.co/GDrqU22YpT",2017-11-01 00:06:26+00:00
8554,@AppleSupport ya.. i did that way like 3-4times for make my screen finally worked out. whats the causes anw?  what tips to prevent it wont happen again?,"@117503 We wouldn't want to speculate into the cause, but please send us a DM so we can look into this further with you. https://t.co/GDrqU22YpT",2017-11-01 00:27:00+00:00
8556,"@AppleSupport is that safe if we disable passcode for unlock iphone? i mean,is the fingerprint still worked out? i think dat would be enough",@117503 We want to make sure we understand the issue. Are you wanting to disable the passcode and still use Touch ID?,2017-10-31 20:46:28+00:00
8558,@AppleSupport  hey what’s going on with the letter I . When i start to. Type this happens below https://t.co/jbNZfUwkzL,"@117504 Let's look at this together. To begin, are you completely updated to iOS 11.1?",2017-10-31 23:53:00+00:00
8562,@AppleSupport Yes I️ just did that today.,"@117504 OK, please DM us, so we can work together on this. https://t.co/GDrqU22YpT",2017-11-01 00:00:29+00:00
8566,@115858 wtf y’all got going on with my emojis 😐 I’m seeing boxes and shit,@117506 Hey there. 70 new Emoji have been released with iOS 11.1. Update to that and let us know how it goes.,2017-10-31 23:50:00+00:00
8569,"@115858 @AppleSupport FYI, Folders no longer show Folder Names after update unless folder highlighted. https://t.co/1iiNNz9ZFk",@117507 Thanks for reaching out. For help with AppleTV reach out to our experts here:  https://t.co/IBIY3vMgPj,2017-10-31 23:50:00+00:00
8572,@AppleSupport this is the second Fishing email that I have gotten in 2 days https://t.co/WG3DvyKLSj,@117508 We are here to help. Please refer to the following article for steps to report these emails: https://t.co/yGvlh3cZ5Y,2017-10-31 23:50:00+00:00
8575,@AppleSupport Thank you.,"@117508 You are most welcome. If there is anything we can do to assist you in the future, please don't hesitate to reach back out.",2017-11-01 00:04:25+00:00
8576,@AppleSupport since upgrade to High Sierra I see this screen each time my iMac reboots thus defeating automatic login I need. Help. https://t.co/z9trEHnGbP,"@117509 Thanks for reaching out to let us know about this. So we can look into this with you, please DM us here: https://t.co/GDrqU22YpT",2017-10-31 23:48:52+00:00
8578,"@AppleSupport I bought 2 iPhones X on Friday, but I don’t see any charge on my credit card. Do I should worry or it’s normal?","@117510 Thanks for reaching out to us. Please send us a DM with your country, and we'll look into this. https://t.co/GDrqU22YpT",2017-10-31 23:47:00+00:00
9150,"Hey @AppleSupport, what’s up with this new autocorrect? Happening on iPhone 7 Plus and iPhone 7. https://t.co/pHA05gv7g7",@117639 Let's take a look at this issue together. Which iOS version is your device currently running?,2017-11-01 00:14:25+00:00
9153,"@AppleSupport Well, I️ was running 11.0.3, and now 11.1. Issue persists.",@117639 Thanks. Please DM us and we'll continue this conversation there. https://t.co/GDrqU22YpT,2017-11-01 02:11:00+00:00
9155,@AppleSupport @117639 I’m having the same issue!!! Just started today!,@117640 Lets help get this sorted. Please DM us the version of iOS you're using and we can go from there. https://t.co/GDrqU22YpT,2017-11-01 17:55:56+00:00
9157,@AppleSupport It’s showing it’s connected and the battery is decreasing.,@117641 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,2017-11-01 00:13:50+00:00
9159,I got my phone yesterday and it’s already not charging thanks @115858 🙃,@117641 We want to make sure you can charge and enjoy your new phone. Is it not showing as connected to power when plugged in?,2017-10-31 23:59:31+00:00
9161,"My iPhone is so damn glitchy, not sure this upgrade to the 8 was worth it. I can’t even send pictures 😡 @AppleSupport",@117642 Let's see how we can help over Twitter. Is iOS 11.1 the version installed and have you tried any steps? Which app is it?,2017-11-01 00:13:49+00:00
9164,Can I undo this iOS update? This is horrendous and dealing with phone frustration during 75% of my 150 mobile uses each day is not acceptable @115858,@117643 We'd be happy to help. Send us a DM with a few details. https://t.co/GDrqU22YpT,2017-11-01 00:12:53+00:00
9166,@116336 @115858 my 7+ refuses to stay on WiFi calling ever since ios 11 and im seriously so over the customer service -___-,"@117644 We want to help you. DM us, and we can look into what's going on with Wi-Fi calling on your iPhone. https://t.co/GDrqU22YpT",2017-11-01 00:12:27+00:00
9168,11.1にあげたらTwitter少し見てるだけだし低電力モードなのに20パーへったぞ。デバイス本体ごと取り換えて数ヶ月だし今回のアプデはミスだな。バッテリー消費悪化してる。 @AppleSupport,@117645 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2017-11-01 00:12:00+00:00
9171,@AppleSupport iOS11.1 consumes battery pretty fast....,"@117645 Let's see how you're using your battery so we can provide the best solution. To start, DM us with the country where you're located. https://t.co/GDrqU22YpT",2017-11-01 00:29:26+00:00
9172,"Bienvenida sea la multi tarea al 3D touch en iphone, gracias @AppleSupport  #newupdate",@117646 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2017-11-01 00:11:29+00:00
